pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	part_d_model_demo	part_d_enhncd_cvrg_demo	mrx_form_model_type	mrx_drug_ben_yn	mrx_benefit_type	mrx_partd_network_loc	mrx_ltc_attest_flag	mrx_first_fill	mrx_otc_meds_pay_ump_yn	mrx_otc_meds_attest_flag	mrx_formulary_tiers_num	mrx_tier_form_ex	mrx_tier_form_ex_2_yn	mrx_tier_form_ex_2	mrx_ae_oon_cstshr_struct	mrx_ae_cstshr_apply	mrx_form_model_desc	mrx_ae_ooptcs_apply	mrx_alt_ded_charge	mrx_alt_ded_amount	mrx_alt_ded_type_yn	mrx_alt_no_ded_tier	mrx_alt_ded_tier_cstshr_yn	mrx_alt_gen_cstshr_struct	mrx_alt_gen_coins_pct	mrx_alt_gen_copay_amt	mrx_alt_oon_cstshr_struct	mrx_alt_red_cost_sharing	mrx_alt_red_cost_sharing_items	mrx_alt_fulfill_desc	mrx_alt_excl_drugs_yn	mrx_alt_pre_icl_cost_share	mrx_alt_pre_icl_exclud_only_yn	mrx_alt_ira_covg_tier	mrx_alt_cstshr_post_oopt	mrx_gen_loc_rstd	mrx_gen_rstd_1m	mrx_gen_rstd_2m	mrx_gen_rstd_3m	mrx_gen_loc_oon	mrx_gen_oon_1m	mrx_gen_oon_os	mrx_gen_loc_mostd	mrx_gen_mostd_1m	mrx_gen_mostd_2m	mrx_gen_mostd_3m	mrx_gen_loc_ltc	mrx_gen_ltc_1m	mrx_tier_extd_days_gen_yn	mrx_gen_extd_first_fill	mrx_gen_ira_rstd_copay_1m	mrx_gen_ira_rstd_copay_2m	mrx_gen_ira_rstd_copay_3m	mrx_gen_ira_mostd_copay_1m	mrx_gen_ira_mostd_copay_2m	mrx_gen_ira_mostd_copay_3m	mrx_gen_ira_oonp_copay_1m	mrx_gen_ira_oonp_copay_othnum	mrx_gen_ira_ltcp_copay_1m	mrx_gen_ira_rstd_coins_1m	mrx_gen_ira_rstd_coins_2m	mrx_gen_ira_rstd_coins_3m	mrx_gen_ira_mostd_coins_1m	mrx_gen_ira_mostd_coins_2m	mrx_gen_ira_mostd_coins_3m	mrx_gen_ira_oonp_coins_1m	mrx_gen_ira_oonp_coins_othnum	mrx_gen_ira_ltcp_coins_1m	mrx_avg_exp_cost_share_attest	mrx_snp_zerocost_attest	mrx_vaccine_attest	mrx_insulin_attest
H2230	018	1	1	04	01	H2230_018_1	6			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	110	Through the $0 deductible, flat-dollar copayments on Tiers 1 and 2, and coinsurances for Tiers 3, 4, and 5 that comply with both CY 2026 Final Part D Bidding Instructions and (in the case of Tier 5) Annual Updates for Part D Specialty Tier Calculation, the actuarial for this plan exceeds the Defined Standard actuarial value.  The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																		1		1	1
H2230	018	2	1	04	01	H2230_018_2	6			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	110	Through the $0 deductible, flat-dollar copayments on Tiers 1 and 2, and coinsurances for Tiers 3, 4, and 5 that comply with both CY 2026 Final Part D Bidding Instructions and (in the case of Tier 5) Annual Updates for Part D Specialty Tier Calculation, the actuarial for this plan exceeds the Defined Standard actuarial value.  The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																		1		1	1
H2230	019	0	1	04	01	H2230_019_0	6			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0110000	1				2	1	101	Through the flat-dollar copayments on Tiers 1 and 2, and coinsurances for Tiers 3, 4, and 5 that comply with both Final Part D Bidding Instructions and (in the case of Tier 5) Annual Updates for Part D Specialty Tier Calculation, the actuarial value for this plan exceeds the Defined Standard actuarial value. The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																		1		1	1
H2230	801	0	1	04	01	H2230_801_0	3				1																																																																				
H2230	809	0	1	04	01	H2230_809_0	3	N	N		2																																																																				
H2230	813	0	1	04	01	H2230_813_0	3				1																																																																				
H2235	001	0	1	01	01	H2235_001_0	8			5F	1	4	110110	1	2	1	1	5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	90.00	2	0110000	1				1	1	111	This plan offers a reduced deductible and reduced cost sharing compared to the defined standard prescription drug coverage.	1	3		0111110	1																																		1		1	1
H2235	002	0	1	01	01	H2235_002_0	8			5F	1	4	110110	1	2	1	1	5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	90.00	2	0110000	1				1	1	111	This plan offers a reduced deductible and reduced cost sharing compared to the defined standard prescription drug coverage.	1	3		0111110	1																																		1		1	1
H2235	003	0	1	01	01	H2235_003_0	8			5F	1	4	110110	1	2	1	1	5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	90.00	2	0110000	1				1	1	111	This plan offers a reduced deductible and reduced cost sharing compared to the defined standard prescription drug coverage.	1	3		0111110	1																																		1		1	1
H2237	007	0	1	01	01	H2237_007_0	3		N		1	1	110110	1		2											615.00																110	30		100	01	30		110	30		100	1	31	2	2	35.00		105.00	35.00		105.00	35.00		35.00	25		25	25		25	25		25			1	1
H2247	001	0	1	02	01	H2247_001_0	4		N	5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0100000	1				2	1	101	Member's deductible only applies to Tiers 2, 3, 4 and 5, Members pay copays instead of coinsurance on tier 1 .	2	3		0001110	1																																		1	1	1	1
H2247	003	0	1	02	01	H2247_003_0	4		N	5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0100000	1				2	1	101	Member's deductible only applies to Tiers 2, 3, 4 and 5, Members pay copays instead of coinsurance on tier 1 .	2	3		0001110	1																																		1	1	1	1
H2247	004	0	1	01	01	H2247_004_0	4		N	5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0100000	1				2	1	101	Member's deductible only applies to Tiers 2, 3, 4 and 5, Members pay copays instead of coinsurance on tier 1 .	2	3		0001110	1																																		1	1	1	1
H2247	005	0	1	01	01	H2247_005_0	5		N	5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0100000	1				2	1	101	Member's deductible only applies to Tiers 2, 3, 4 and 5, Members pay copays instead of coinsurance on tier 1 .	2	3		0001110	1																																		1	1	1	1
H2256	001	1	1	01	01	H2256_001_1	9			5F2	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	001	2	1	01	01	H2256_001_2	8			5F2	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	001	6	1	01	01	H2256_001_6	9			5F2	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	015	1	1	01	01	H2256_015_1	9			5F2	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	015	2	1	01	01	H2256_015_2	9			5F2	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	015	6	1	01	01	H2256_015_6	9			5F2	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	016	1	1	01	01	H2256_016_1	7	N	N		2																																																																				
H2256	016	2	1	01	01	H2256_016_2	7	N	N		2																																																																				
H2256	018	1	1	01	01	H2256_018_1	9			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	018	7	1	01	01	H2256_018_7	8			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	018	8	1	01	01	H2256_018_8	8			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	019	1	1	01	01	H2256_019_1	7	N	N		2																																																																				
H2256	019	7	1	01	01	H2256_019_7	7	N	N		2																																																																				
H2256	026	1	1	01	01	H2256_026_1	9			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	026	2	1	01	01	H2256_026_2	9			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	026	3	1	01	01	H2256_026_3	9			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	033	0	1	01	01	H2256_033_0	9			5F2	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	034	0	1	01	01	H2256_034_0	9			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	036	0	1	01	01	H2256_036_0	9			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								2	1	110	The plan offers a reduced deductible and reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	039	0	1	01	01	H2256_039_0	7	N	N		2																																																																				
H2256	040	0	1	01	01	H2256_040_0	7	N	N		2																																																																				
H2256	041	0	1	01	01	H2256_041_0	7	N	N		2																																																																				
H2256	042	0	1	01	01	H2256_042_0	7	N	N		2																																																																				
H2256	046	0	1	01	01	H2256_046_0	9			5F2	1	4	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		1	615.00	2	0110001	1				2	1	101	The plan offers reduced cost sharing on many generic drugs.	1	3		0111100	1																																		1		1	1
H2256	801	0	1	01	01	H2256_801_0	4				1																																																																				
H2256	802	0	1	01	01	H2256_802_0	4	N	N		2																																																																				
H2256	803	0	1	01	01	H2256_803_0	4				1																																																																				
H2256	808	0	1	01	01	H2256_808_0	4	N	N		2																																																																				
H2261	005	0	1	01	01	H2261_005_0	7			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	200.00	2	0110000	1				2	1	111	Through the $200 deductible applies only to Tiers 3-5 (which is also less than the Defined Standard), flat-dollar copays on Tiers 1-4 that comply with the Final Part D Bidding Instructions, and Tier 5 coinsurance that complies with both Final Part D Bidding Instructions and Annual Updates for Part D Specialty Tier Calculation, the actuarial for this plan exceeds the Defined Standard actuarial value. The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																				1	1
H2261	022	1	1	01	01	H2261_022_1	6			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	320.00	2	0110000	1				2	1	111	Through the $320 deductible applies only to Tiers 3-5 ( which is less than the Defined Standard), flat-dollar copays on Tiers 1-4 that comply with the Final Part D Bidding Instructions, and Tier 5 coinsurance that complies with both Final Part D Bidding Instructions and Annual Updates for Part D Specialty Tier Calculation, the actuarial for this plan exceeds the Defined Standard actuarial value. The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																				1	1
H2261	022	2	1	01	01	H2261_022_2	6			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	320.00	2	0110000	1				2	1	111	Through the $320 deductible applies only to Tiers 3-5 ( which is less than the Defined Standard), flat-dollar copays on Tiers 1-4 that comply with the Final Part D Bidding Instructions, and Tier 5 coinsurance that complies with both Final Part D Bidding Instructions and Annual Updates for Part D Specialty Tier Calculation, the actuarial for this plan exceeds the Defined Standard actuarial value. The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																				1	1
H2261	023	1	1	02	01	H2261_023_1	6			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	260.00	2	0110000	1				2	1	111	Through the $260 deductible applies only to Tiers 3-5 (which is less than the Defined Standard), flat-dollar copays on Tiers 1-4 that comply with the Final Part D Bidding Instructions, and Tier 5 coinsurance that complies with both  Final Part D Bidding Instructions and Annual Updates for Part D Specialty Tier Calculation, the actuarial for this plan exceeds the Defined Standard actuarial value. The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																				1	1
H2261	023	2	1	02	01	H2261_023_2	6			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	260.00	2	0110000	1				2	1	111	Through the $260 deductible applies only to Tiers 3-5 (which is less than the Defined Standard), flat-dollar copays on Tiers 1-4 that comply with the Final Part D Bidding Instructions, and Tier 5 coinsurance that complies with both  Final Part D Bidding Instructions and Annual Updates for Part D Specialty Tier Calculation, the actuarial for this plan exceeds the Defined Standard actuarial value. The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																				1	1
H2261	024	0	1	02	01	H2261_024_0	6			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	110	Through the $0 deductible, flat-dollar copayments on Tiers 1 and 2, and coinsurances for Tiers 3, 4, and 5 that comply with both Final Part D Bidding Instructions and (in the case of Tier 5) Annual Updates for Part D Specialty Tier Calculation, the actuarial for this plan exceeds the Defined Standard actuarial value.  The BPT shows the actuarial equivalence tests on Worksheet 5, section VI are met.	2	3		0111110	1																																		1		1	1
